customer_id,account_id,transaction_date,transaction_amount,currency,transaction_type,source_account,is_fraud
CUST017,ACC0005,2023-01-29,289.04,USD,debit,SRC5573,0
CUST010,ACC0015,2023-03-28,126.98,CAD,credit,SRC6753,0
CUST018,ACC0013,2023-01-30,699.77,USD,credit,SRC9346,0
CUST012,ACC0005,2023-02-05,632.65,USD,debit,SRC7548,0
CUST002,ACC0014,2023-03-20,878.7,USD,debit,SRC9785,0
CUST007,ACC0003,2023-01-13,737.72,CAD,debit,SRC6425,0
CUST015,ACC0020,2023-03-28,805.45,CAD,debit,SRC1452,0
CUST008,ACC0002,2023-02-21,289.21,EUR,debit,SRC2889,0
CUST018,ACC0007,2023-01-08,185.67,USD,credit,SRC5279,0
CUST008,ACC0019,2023-02-10,753.11,CAD,credit,SRC3925,0
CUST008,ACC0010,2023-01-19,808.77,CAD,debit,SRC5349,0
CUST014,ACC0010,2023-02-05,990.6,USD,debit,SRC1626,0
CUST014,ACC0018,2023-03-05,418.49,USD,credit,SRC2776,0
CUST013,ACC0017,2023-02-10,378.3,CAD,credit,SRC8119,0
CUST014,ACC0005,2023-02-08,778.65,EUR,debit,SRC6663,0
CUST018,ACC0016,2023-01-31,347.4,USD,credit,SRC6139,0
CUST005,ACC0015,2023-01-08,931.45,CAD,credit,SRC8149,0
CUST014,ACC0018,2023-03-09,859.83,USD,credit,SRC9379,0
CUST008,ACC0009,2023-01-27,434.7,EUR,debit,SRC2894,0
CUST015,ACC0012,2023-01-12,753.36,CAD,debit,SRC7311,0
CUST002,ACC0009,2023-02-18,757.0,CAD,debit,SRC4114,0
CUST003,ACC0007,2023-03-17,112.09,CAD,debit,SRC5173,0
CUST016,ACC0007,2023-02-12,903.53,EUR,debit,SRC1727,0
CUST007,ACC0007,2023-01-16,510.2,CAD,credit,SRC8144,0
CUST008,ACC0020,2023-04-01,828.19,USD,credit,SRC1027,0
CUST008,ACC0018,2023-02-11,326.85,EUR,credit,SRC9518,0
CUST015,ACC0018,2023-03-25,896.57,EUR,credit,SRC9821,0
CUST009,ACC0012,2023-03-07,395.31,EUR,credit,SRC4228,0
CUST004,ACC0016,2023-02-10,20.73,USD,credit,SRC6967,0
CUST011,ACC0014,2023-01-06,906.33,CAD,debit,SRC8066,0
CUST005,ACC0001,2023-02-03,100.37,CAD,credit,SRC2146,0
CUST010,ACC0005,2023-01-26,326.12,EUR,debit,SRC6409,0
CUST013,ACC0019,2023-02-01,950.56,EUR,credit,SRC6143,0
CUST009,ACC0016,2023-03-24,951.1,CAD,credit,SRC3041,0
CUST015,ACC0006,2023-02-15,577.7,USD,debit,SRC5920,0
CUST018,ACC0016,2023-01-24,635.52,CAD,debit,SRC9308,0
CUST017,ACC0002,2023-01-10,453.96,CAD,debit,SRC6067,0
CUST001,ACC0014,2023-01-18,300.28,CAD,debit,SRC7691,0
CUST003,ACC0005,2023-01-02,335.38,USD,credit,SRC6344,0
CUST012,ACC0002,2023-03-21,675.79,CAD,credit,SRC7592,0
CUST016,ACC0001,2023-01-01,754.85,CAD,credit,SRC5844,0
CUST001,ACC0001,2023-03-09,793.66,CAD,credit,SRC3085,0
CUST018,ACC0010,2023-01-03,791.72,CAD,credit,SRC4143,0
CUST006,ACC0004,2023-01-13,100.29,CAD,debit,SRC7888,0
CUST008,ACC0007,2023-03-21,499.48,CAD,credit,SRC7211,0
CUST012,ACC0009,2023-02-20,66.98,USD,credit,SRC3851,0
CUST013,ACC0015,2023-03-14,554.03,USD,debit,SRC5930,0
CUST010,ACC0003,2023-03-25,447.12,CAD,debit,SRC7653,0
CUST003,ACC0013,2023-02-18,888.83,EUR,credit,SRC9977,0
CUST002,ACC0001,2023-03-31,357.41,USD,debit,SRC1006,0
CUST016,ACC0014,2023-03-24,125.9,EUR,debit,SRC5978,0
CUST017,ACC0002,2023-01-30,151.56,USD,credit,SRC5700,0
CUST009,ACC0002,2023-01-10,763.9,CAD,credit,SRC4443,0
CUST018,ACC0019,2023-03-26,622.04,USD,debit,SRC8043,0
CUST011,ACC0001,2023-01-27,110.11,CAD,debit,SRC6279,0
CUST013,ACC0003,2023-02-08,93.27,USD,debit,SRC8618,0
CUST019,ACC0013,2023-03-28,703.96,CAD,credit,SRC8238,0
CUST013,ACC0005,2023-03-30,82.04,CAD,debit,SRC8244,0
CUST017,ACC0012,2023-01-07,823.64,USD,credit,SRC4501,0
CUST008,ACC0003,2023-02-13,709.18,CAD,credit,SRC9375,0
CUST011,ACC0001,2023-03-23,90.54,EUR,credit,SRC8752,0
CUST016,ACC0008,2023-02-15,93.99,CAD,credit,SRC3780,0
CUST014,ACC0006,2023-03-29,986.77,CAD,credit,SRC2389,0
CUST003,ACC0020,2023-02-07,380.53,USD,debit,SRC5649,0
CUST003,ACC0009,2023-01-20,376.94,EUR,debit,SRC9445,0
CUST013,ACC0011,2023-02-16,814.67,USD,debit,SRC6491,0
CUST001,ACC0010,2023-02-26,947.78,EUR,credit,SRC2530,0
CUST004,ACC0005,2023-01-12,986.14,USD,credit,SRC4848,0
CUST015,ACC0018,2023-03-13,755.84,CAD,credit,SRC6085,0
CUST004,ACC0001,2023-01-12,382.5,EUR,debit,SRC4680,0
CUST020,ACC0020,2023-02-11,92.67,EUR,debit,SRC4262,0
CUST010,ACC0014,2023-02-19,779.38,USD,debit,SRC3414,0
CUST019,ACC0017,2023-01-22,562.82,CAD,credit,SRC1400,0
CUST006,ACC0005,2023-02-04,429.98,EUR,credit,SRC1757,0
CUST016,ACC0005,2023-01-09,907.29,USD,credit,SRC5011,0
CUST009,ACC0014,2023-02-08,120.09,EUR,debit,SRC8784,0
CUST012,ACC0009,2023-02-01,497.7,CAD,credit,SRC2193,0
CUST020,ACC0020,2023-01-26,21.24,EUR,debit,SRC8461,0
CUST005,ACC0010,2023-01-01,473.97,EUR,credit,SRC7790,0
CUST020,ACC0013,2023-02-12,65.74,EUR,credit,SRC4185,0
CUST014,ACC0020,2023-01-18,127.63,EUR,credit,SRC7291,0
CUST020,ACC0007,2023-03-03,126.35,EUR,debit,SRC9099,0
CUST013,ACC0011,2023-02-07,652.72,CAD,credit,SRC7547,0
CUST019,ACC0008,2023-02-11,748.58,EUR,credit,SRC4997,0
CUST013,ACC0012,2023-01-15,587.54,CAD,debit,SRC3417,0
CUST019,ACC0018,2023-01-24,962.55,CAD,debit,SRC1090,0
CUST015,ACC0007,2023-02-26,381.12,EUR,debit,SRC2746,0
CUST014,ACC0016,2023-01-18,292.85,CAD,credit,SRC7965,0
CUST008,ACC0009,2023-03-26,869.91,USD,credit,SRC4585,0
CUST013,ACC0003,2023-02-27,231.36,CAD,credit,SRC3881,0
CUST019,ACC0013,2023-03-10,963.59,CAD,credit,SRC9486,0
CUST018,ACC0002,2023-02-16,22.03,CAD,debit,SRC8611,0
CUST004,ACC0008,2023-03-26,970.18,CAD,credit,SRC1822,0
CUST006,ACC0020,2023-01-06,52.73,CAD,credit,SRC5082,0
CUST011,ACC0014,2023-01-14,892.23,USD,debit,SRC2988,0
CUST009,ACC0008,2023-03-07,532.42,CAD,debit,SRC8478,0
CUST015,ACC0012,2023-02-20,993.04,EUR,debit,SRC3184,0
CUST012,ACC0001,2023-03-03,83.06,USD,credit,SRC8612,0
CUST014,ACC0003,2023-01-15,558.32,CAD,debit,SRC9702,0
CUST012,ACC0010,2023-02-13,969.61,EUR,debit,SRC6198,0
CUST017,ACC0016,2023-02-14,527.87,EUR,debit,SRC8251,0
CUST015,ACC0015,2023-02-10,633.1,USD,credit,SRC9270,0
CUST002,ACC0004,2023-01-03,698.79,EUR,debit,SRC7991,0
CUST006,ACC0008,2023-03-08,460.0,USD,debit,SRC9976,0
CUST011,ACC0018,2023-02-24,631.28,EUR,debit,SRC8305,0
CUST013,ACC0006,2023-01-24,588.47,CAD,credit,SRC3607,0
CUST013,ACC0001,2023-03-20,902.15,USD,credit,SRC8777,0
CUST019,ACC0014,2023-02-19,54.99,USD,debit,SRC8373,0
CUST007,ACC0009,2023-04-01,288.15,USD,debit,SRC5246,0
CUST018,ACC0006,2023-02-16,950.91,EUR,debit,SRC5050,0
CUST015,ACC0004,2023-02-03,891.36,CAD,credit,SRC5543,0
CUST017,ACC0011,2023-03-18,461.1,EUR,credit,SRC9540,0
CUST019,ACC0004,2023-02-14,623.93,EUR,credit,SRC8939,0
CUST020,ACC0006,2023-03-28,284.61,CAD,credit,SRC4919,0
CUST020,ACC0019,2023-01-11,196.24,CAD,debit,SRC5499,0
CUST011,ACC0004,2023-01-31,469.06,EUR,debit,SRC8206,0
CUST006,ACC0012,2023-03-30,359.82,USD,credit,SRC2269,0
CUST014,ACC0020,2023-01-18,587.82,CAD,credit,SRC5681,0
CUST014,ACC0006,2023-03-04,86.96,CAD,debit,SRC4841,0
CUST018,ACC0006,2023-03-04,974.65,EUR,debit,SRC5451,0
CUST006,ACC0011,2023-02-27,986.35,CAD,debit,SRC6502,0
CUST999,ACC9999,2023-04-01,500.0,USD,credit,SRCFRAUD1000,1
CUST999,ACC9999,2023-04-02,500.0,USD,credit,SRCFRAUD1001,1
CUST999,ACC9999,2023-04-03,500.0,USD,credit,SRCFRAUD1002,1
CUST999,ACC9999,2023-04-04,500.0,USD,credit,SRCFRAUD1003,1
CUST999,ACC9999,2023-04-05,500.0,USD,credit,SRCFRAUD1004,1
CUST999,ACC9999,2023-04-06,500.0,USD,credit,SRCFRAUD1005,1
CUST999,ACC9999,2023-04-07,500.0,USD,credit,SRCFRAUD1006,1
CUST999,ACC9999,2023-04-08,500.0,USD,credit,SRCFRAUD1007,1
CUST999,ACC9999,2023-04-09,500.0,USD,credit,SRCFRAUD1008,1
CUST999,ACC9999,2023-04-10,500.0,USD,credit,SRCFRAUD1009,1
CUST888,ACC8888,2023-01-31,9999.99,EUR,debit,SRCFRAUD2000,1
CUST888,ACC8888,2023-02-01,9999.99,EUR,debit,SRCFRAUD2001,1
CUST888,ACC8888,2023-02-02,9999.99,EUR,debit,SRCFRAUD2002,1
CUST888,ACC8888,2023-02-03,9999.99,EUR,debit,SRCFRAUD2003,1
CUST888,ACC8888,2023-02-04,9999.99,EUR,debit,SRCFRAUD2004,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3000,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3001,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3002,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3003,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3004,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3005,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3006,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3007,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3008,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3009,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3010,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3011,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3012,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3013,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3014,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3015,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3016,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3017,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3018,1
CUST777,ACC7777,2023-01-16,50.0,CAD,credit,SRCFRAUD3019,1
